"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1984.t1.exon5",1470.86881598183,-2.82125523782969,0.870186951925294,-3.24212542096575,0.00118641796998724,0.0378297844144503
"g121.t1.exon5",5.2848430341232,6.07621361487004,1.90011390604069,3.19781545493301,0.00138472865651778,0.0399461939888661
"g1730.t1.exon1",67.2326335992731,-3.30321065001426,1.0326541694484,-3.1987578685502,0.00138021036262237,0.0399461939888661
"g1796.t1.exon2",6.07899417625632,6.27945368949201,1.96736741809648,3.19180526816271,0.0014138661850898,0.0399461939888661
"g1988.t1.exon1",193.685887957927,2.58296604873481,0.808823559346745,3.19348517842503,0.0014056655334194,0.0399461939888661
"g2722.t1.exon1",38.2179869570398,-3.2756683232046,1.01914129708815,-3.21414541100799,0.00130833398385022,0.0399461939888661
"g2795.t1.exon1",71.9580825229462,3.6784040103311,1.15213458310361,3.19268604924804,0.00140956107856321,0.0399461939888661
"g433.t1.exon4",21.1666761116881,3.92192781614416,1.22280150962297,3.20732987756404,0.00133973273657945,0.0399461939888661
"g697.t1.exon6",151.91409334448,3.01324236409177,0.935912044703551,3.21957857166612,0.00128379173864986,0.0399461939888661
"g934.t1.exon1",5.81851214956241,6.21478821903307,1.94148743450751,3.2010447807042,0.00136930249641515,0.0399461939888661
"g39.t1.exon7",5.38212887174782,6.10382137994107,1.91622040838822,3.18534410406115,0.00144581979339115,0.040338372235613
"g2699.t1.exon16",8.29661860389158,5.73759216254205,1.80634590739151,3.17635295602244,0.00149139375311081,0.0410961834190533
"g235.t1.exon3",5.43671555710248,6.11139167393551,1.93599656456086,3.15671617698441,0.0015955656784138,0.0434305194417023
"g1934.t1.exon3",30.9857985171294,3.56258081354929,1.13103556577237,3.14983977636147,0.00163360026415113,0.04393006975404
"g2086.t1.exon4",48.7386342003004,-2.6222958392401,0.836612985544209,-3.13441924109548,0.00172194644697412,0.0457545770195981
"g2552.t1.exon1",24.8050388573699,-3.69358698685298,1.18781329941629,-3.10956864068459,0.00187360745307549,0.0486266492472615
"g2599.t1.exon1",7.2470850701125,5.54127615815636,1.78099942185108,3.1113295659563,0.00186246950939705,0.0486266492472615
"g1784.t1.exon5",33.441953197315,3.14492942260233,1.01831193914342,3.08837528237935,0.00201254147660384,0.0515556034088724
"g2107.t1.exon4",127.684069634148,-3.75068169956327,1.21561516434114,-3.08541865023223,0.00203265819891612,0.0515556034088724
"g2267.t1.exon3",4.85835716636996,5.95239631158168,1.93262242276398,3.07995821711969,0.0020702963657765,0.0519202414428444
"g1637.t1.exon12",5.00414537330762,5.99917455938833,1.95243748192644,3.07265897880071,0.00212160789268861,0.0526158757386775
"g2395.t1.exon4",24.6661158568385,-7.91268260321686,2.58247030883137,-3.06399751283008,0.00218400725812819,0.0535681780235398
"g428.t1.exon1",9.43146515906342,5.93558939761962,1.94264290719819,3.05541969428664,0.00224745780572537,0.0545252806780328
"g1105.t1.exon2",198.097994353872,2.46142318099844,0.810318447735489,3.03759983235865,0.0023847039925069,0.0566240352263342
"g120.t1.exon4",10.8581571271439,4.08023202010666,1.34308477129459,3.03795568776627,0.00238188976917255,0.0566240352263342
"g1244.t1.exon4",27.6707528164941,3.25085793371696,1.07463879547093,3.02507032820489,0.00248575318998312,0.0581310528874471
"g1823.t1.exon8",8.01972329928096,4.88781821128227,1.61671093044737,3.0233099308172,0.00250026033924504,0.0581310528874471
"g2918.t2.exon2",7.7765639715715,4.87368997454942,1.63372719605291,2.98317245763201,0.00285277199583202,0.0656431659247121
"g1427.t1.exon1",10.9056255823897,5.18214735092588,1.74588607715208,2.96820475215605,0.00299544721048221,0.0674427892455599
"g159.t1.exon13",11.5890986562812,-4.34232853442805,1.46320452414659,-2.96768391757174,0.00300052712504452,0.0674427892455599
"g1823.t1.exon15",13.6472234534086,3.68528948966324,1.24270904630069,2.9655288183776,0.00302163034254301,0.0674427892455599
"g1984.t1.exon8",1797.33047223035,-2.3021845490405,0.778097288006957,-2.95873611760991,0.00308903493228318,0.0682646135530303
"g2792.t1.exon1",10.8863929602641,5.17857499960482,1.75442656811245,2.95171943569934,0.00316009919871098,0.0684790428303196
"g373.t1.exon8",14.6475756124074,-3.33736280949108,1.12983241134249,-2.95385649764247,0.00313829900252568,0.0684790428303196
"g498.t1.exon4",89.4363491791968,-2.23854737168502,0.759949826345464,-2.94565153393088,0.00322275244898376,0.0691652256358822
"g119.t1.exon1",2734.00577589773,2.04009616269816,0.694863729851049,2.93596582330679,0.0033251095457788,0.0704017202793783
"g1826.t1.exon2",4.41603095651184,5.81612373973413,1.9821439557552,2.93425899912409,0.00334345087348302,0.0704017202793783
"g1823.t1.exon4",15.3480004507079,3.69133902197285,1.26095963324477,2.92740459301945,0.00341803912050433,0.0712996571679034
"g897.t1.exon2",34.2181076775041,-2.52611527918628,0.865038188301319,-2.92023556109914,0.00349766895257726,0.0722851583532634
"g120.t1.exon10",17.1258930145464,3.57550831361257,1.24223010424392,2.87829791066671,0.00399827363017922,0.081872905895046
"g2733.t1.exon3",198.441372855112,-2.01258251007777,0.70026191065545,-2.87404252530882,0.00405254393342655,0.0822298005400734
"g1823.t1.exon25",11.9057952729833,3.66972560891045,1.28257631872973,2.86121422586764,0.00422021780109061,0.0838634806299424
"g2122.t1.exon1",25.0572710793618,2.51919802196116,0.881916589908059,2.85650372244816,0.00428334981712071,0.0838634806299424
"g2908.t1.exon2",283.418808696879,1.92371847216553,0.673232110325613,2.85743719389009,0.00427077144075749,0.0838634806299424
"g698.t1.exon2",39.9421477462181,3.60159602102085,1.25883503759345,2.86105479547673,0.00422234067484915,0.0838634806299424
"g35.t1.exon3",4.47782301590697,5.83842188870749,2.05145765634848,2.84598703299568,0.00442739977176821,0.0851892783671263
"g698.t1.exon1",74.5193770191937,3.14414603476208,1.10377311079629,2.8485437849576,0.00439198094899607,0.0851892783671263
"g1742.t1.exon1",29.1575003587205,6.81629426982228,2.40728177825312,2.83153153544353,0.0046325665171369,0.0876261734427928
"g2552.t1.exon2",21.48278532326,-3.47023198490712,1.22448054904817,-2.83404418927247,0.00459629757688187,0.0876261734427928
"g109.t1.exon1",465.615962513465,-2.20451413254755,0.784465252206597,-2.8102125955822,0.00495087848759885,0.0898403315798425
"g2412.t1.exon1",13.9031286215745,3.4585961831547,1.22747195412559,2.81765800964347,0.00483753054310416,0.0898403315798425
"g270.t1.exon1",9.0260986919498,4.55559904811933,1.62073526380752,2.81082243957416,0.00494150479065512,0.0898403315798425
"g433.t1.exon1",4.06392492523831,5.69584505635435,2.02609440871626,2.81124365767499,0.00493503977100347,0.0898403315798425
"g919.t1.exon2",115.616323493499,2.14013216662129,0.7593848176308,2.81824460659916,0.00482870083527037,0.0898403315798425
"g2306.t1.exon2",21.7378994156759,-7.73025479665679,2.75434479483308,-2.80656757685461,0.00500724086136603,0.0901303355045886
"g1643.t1.exon2",10.835833130628,4.83971994981671,1.72716085474829,2.80212461769928,0.00507672591587725,0.0906500179539042
"g109.t1.exon2",30.8105006717168,-2.6823009380708,0.958595808971929,-2.79815633759916,0.00513952294994929,0.0910429779705302
"g1689.t1.exon10",18.7286497064282,-3.09127280191267,1.1075111006821,-2.79118900028071,0.00525147975964156,0.0915726783087496
"g466.t1.exon7",19.7723544470643,-3.5250183024566,1.26280409719003,-2.79142133787846,0.00524771114348893,0.0915726783087496
"g2916.t1.exon3",121.140779937758,-2.78348000761569,0.998339420869946,-2.78810988470253,0.00530165576870521,0.0917309742306204
"g1250.t1.exon3",7.32632315112798,4.1966889707328,1.50970819943565,2.77980140288141,0.00543921515554719,0.0925149822405679
"g466.t1.exon2",756.514465889019,-2.40200100856439,0.865834082812041,-2.77420473072995,0.00553368416437589,0.0925149822405679
"g613.t1.exon2",215.000692982637,2.41353686158577,0.868905138497107,2.77767589884474,0.00547491976920871,0.0925149822405679
"g776.t1.exon3",133.059453248601,2.31978766508462,0.834223899241407,2.78077344366913,0.00542295678965307,0.0925149822405679
"g964.t1.exon15",27.4272387533164,-2.7416797628757,0.988705346437203,-2.77299983534562,0.00555421488361832,0.0925149822405679
"g533.t1.exon5",23.2215417693741,-2.60360944338483,0.939764559508282,-2.77049120127187,0.00559718124348313,0.0925400632255877
"g292.t1.exon2",155.773515889364,-2.53057528617674,0.91831190058696,-2.75568168566613,0.00585699657842546,0.0961236497282767
"g1159.t1.exon3",16.3478026090584,-3.18503926404149,1.1591012077781,-2.747852597054,0.00599869707023642,0.0977305975238517
"g1150.t1.exon6",18.6007397352866,-7.50028430789326,2.7396206430944,-2.73770907910144,0.006186877908006,0.0993461258321539
"g945.t1.exon10",36.8334742171769,2.58958730325611,0.9455930619246,2.73858534662409,0.0061704142532203,0.0993461258321539
"g1201.t1.exon1",7.76579059530013,4.12515093160575,1.52321809610251,2.70818141023985,0.0067653031318102,0.107298648220744
"g1663.t1.exon12",19.2251834777769,-4.34270625454815,1.60392725269079,-2.7075456491326,0.00677827482039644,0.107298648220744
"g67.t1.exon8",20.1744764012664,3.06826659006142,1.13585065525462,2.70129402652289,0.00690702474141917,0.108566755090476
"g218.t1.exon6",102.867434915342,2.16898842062114,0.804625387511533,2.69564999350714,0.00702514409134066,0.10888973341578
"g2718.t2.exon8",10.3831783420141,3.47003781589666,1.28726992865964,2.69565670621221,0.00702500253575878,0.10888973341578
"g1248.t1.exon1",71.9611982286517,-2.07676042733653,0.772244513890708,-2.6892524193839,0.00716122460317958,0.109478447358197
"g2229.t1.exon1",5.50794838771278,-5.75767853762268,2.14069054867977,-2.68963608083084,0.00715299766418032,0.109478447358197
"g950.t1.exon1",9.71380312461583,3.95142818222706,1.47400167892124,2.68074876625577,0.00734576426209548,0.111535685938756
"g2405.t1.exon1",4.69092540028433,5.90711373037018,2.21155509103643,2.67102264569944,0.00756205449118385,0.113278561237063
"g2516.t1.exon1",4.19562097901498,-5.34923604219697,2.00210959849124,-2.67179980867585,0.00754456430544589,0.113278561237063
"g1064.t1.exon2",48.5666911132652,2.55576323036005,0.961681098429156,2.65759952497217,0.00786993494732161,0.114808462760927
"g1150.t1.exon8",4.54516769709329,-5.44863021598866,2.04744315824854,-2.66118753726459,0.00778655743995822,0.114808462760927
"g2275.t2.exon2",22.6665621402433,-3.46299234495182,1.30110885447237,-2.66157003931554,0.0077777157841099,0.114808462760927
"g316.t1.exon6",7.42724077125913,-5.19163332453699,1.95350124788302,-2.65760430415034,0.00786982335987494,0.114808462760927
"g1210.t1.exon1",10.9829022240441,4.40999425732833,1.6617084983638,2.65389161918027,0.00795693792660379,0.11532393150766
"g1174.t1.exon1",4.52929685124179,5.85645485456946,2.22116161376837,2.63666309478199,0.00837259407674702,0.117782552870338
"g1835.t1.exon3",91.1361484833603,-2.38489642568491,0.901878097109572,-2.64436672021226,0.00818439312974049,0.117782552870338
"g2114.t1.exon3",4.52929685124179,5.85645485456946,2.22116161376837,2.63666309478199,0.00837259407674702,0.117782552870338
"g709.t1.exon1",5.92688026276486,4.44559341863597,1.6865297310856,2.63594132774309,0.00839042379318267,0.117782552870338
"g918.t1.exon3",4.52929685124179,5.85645485456946,2.22116161376837,2.63666309478199,0.00837259407674702,0.117782552870338
"g130.t1.exon13",78.0177103439722,2.56019493852273,0.974664905683148,2.62674373889381,0.00862062285282745,0.119826395379499
"g2796.t1.exon1",3.59869271423528,5.52322531600076,2.10340794017796,2.62584599520598,0.00864339142298359,0.119826395379499
"g2732.t1.exon8",81.886875036719,-1.98811577016651,0.759744311587765,-2.6168221858899,0.00887525616746876,0.122281307196236
"g1823.t1.exon27",82.2536520564561,2.3939215312767,0.918844197408098,2.60536175559419,0.0091777301853689,0.125093944029593
"g2107.t1.exon3",9.84841838582604,-4.74884005733024,1.82307729009487,-2.60484845219213,0.00919149051113496,0.125093944029593
"g336.t1.exon5",25.2354948737224,-2.88201963870551,1.10810256016544,-2.60086001270065,0.00929903909902579,0.125790637994094
"g1059.t1.exon2",3.72779895107011,5.5751948576998,2.14643532344456,2.59742038197212,0.00939268924617419,0.126292062635306
"g1164.t1.exon1",4.35805199113643,5.80087916020048,2.23836340558666,2.59157165709654,0.00955386428388743,0.127689970548723
"g874.t1.exon7",17.460703762423,2.67378435588357,1.03356321942681,2.58695772607543,0.0096827470722921,0.128642211103309
"g868.t1.exon1",4.3388193690108,5.79473305650363,2.25205369322257,2.57308832109224,0.0100795481912196,0.133121606880485
"g2244.t1.exon2",22.6054652854546,2.51473184094657,0.980191631905108,2.56555122395701,0.0103012010038371,0.135248709650379
"g3.t1.exon7",4.26373761953358,5.76810191913223,2.2501587610251,2.56341997686619,0.0103646590553454,0.135286076090825
"g891.t1.exon3",4.88975786652761,-5.55117328775358,2.17088961464658,-2.55709606342987,0.0105550064601427,0.13696961871534
"g2681.t1.exon4",41.9070086639106,2.48968655632841,0.974996968031141,2.55353261390746,0.0106636291384612,0.137579307728586
"g1674.t1.exon2",9.99978605840861,-3.71537475176211,1.4604552910043,-2.54398390327114,0.0109596134968455,0.139782041856909
"g2487.t1.exon3",4.31958674688518,5.78850806908888,2.27421219882186,2.54528054685819,0.0109189973050787,0.139782041856909
"g839.t1.exon2",68.2219239775832,1.93553935121703,0.765903608425328,2.52713178254433,0.0114998342659173,0.145838807281406
"g1663.t1.exon10",19.4909628257509,-3.47335253566357,1.37560854616177,-2.52495707834539,0.0115712420874905,0.145915323950727
"g1081.t1.exon4",5.96874852485163,5.26448020780309,2.09365937423251,2.51448744365733,0.0119205547327257,0.147529293581719
"g1108.t1.exon2",4.03479489305134,5.6894287443117,2.26971552113764,2.50667041368252,0.0121874293189143,0.147529293581719
"g1216.t1.exon3",4.60501367505084,4.87997471871205,1.95049767854956,2.50191260024514,0.0123524414715066,0.147529293581719
"g1312.t1.exon1",5.89469564904056,4.26099510433697,1.704214279838,2.50026956982312,0.0124098836335857,0.147529293581719
"g1518.t1.exon1",27.748068114418,2.37025044355527,0.946675790442404,2.5037615490807,0.0122880819269478,0.147529293581719
"g2445.t1.exon1",4.14834188677982,5.73021221058989,2.29226718806786,2.49980117519366,0.0124263025059871,0.147529293581719
"g2791.t1.exon7",27.5919029707194,-2.61606052769065,1.04249480408003,-2.50942308532583,0.0120928547800671,0.147529293581719
"g517.t1.exon4",47.3524218398018,2.5873999381516,1.02895091417231,2.51459997023561,0.011916751189469,0.147529293581719
"g776.t1.exon4",179.912414529866,1.91204303874611,0.761693287193642,2.51025323564394,0.0120644609521648,0.147529293581719
"g829.t1.exon2",4.15795819784263,5.73346065864001,2.27987897997571,2.51480921092623,0.0119096814453468,0.147529293581719
"g980.t1.exon1",4.14834188677982,5.73021221058989,2.29226718806786,2.49980117519366,0.0124263025059871,0.147529293581719
"g1107.t1.exon3",9.20831618196084,-4.03869321688165,1.6197719184543,-2.49337154871511,0.0126536359042644,0.149433414488456
"g1297.t1.exon3",3.95233940804402,-5.24652081430685,2.11555860513909,-2.47996949910159,0.0131393621686528,0.150501959294962
"g1716.t1.exon8",119.72045077933,-2.23741133243789,0.90003984605563,-2.48590253225256,0.0129223352385631,0.150501959294962
"g2347.t1.exon5",4.13872557571701,5.72693298631196,2.30894984393305,2.48031935442856,0.0131264757981539,0.150501959294962
"g376.t1.exon1",4.13872557571701,5.72693298631196,2.30894984393305,2.48031935442856,0.0131264757981539,0.150501959294962
"g630.t1.exon7",33.0783859244738,-2.32647702473191,0.935162196870351,-2.4877791601476,0.0128543525914322,0.150501959294962
"g933.t1.exon1",5.4832170655774,5.14229802974718,2.07374443617201,2.47971637201328,0.0131486926803394,0.150501959294962
"g1652.t1.exon1",3.98671333773728,5.67283877289478,2.29953040836296,2.46695531933987,0.0136267359821291,0.153220934266549
"g1663.t1.exon5",13.380457384112,-3.50364501159678,1.41889964881623,-2.46926906671647,0.0135389374647242,0.153220934266549
"g1726.t1.exon10",92.197645609296,1.95984044217233,0.794725217317474,2.46606046903558,0.013660827024661,0.153220934266549
"g360.t1.exon4",16.5946359990032,-2.91943830608582,1.18180289679169,-2.47032590122378,0.013499000893182,0.153220934266549
"g1827.t1.exon1",5.34146695080708,5.10078540862749,2.07118433935385,2.46273849782911,0.0137880437582642,0.153874568342228
"g1931.t1.exon1",5.6159966814315,5.17760987519717,2.11108808057359,2.45257880182355,0.0141836309031652,0.156032139388149
"g2911.t1.exon2",12.7685842378024,-3.73491923408847,1.52171002497955,-2.45442244105519,0.0141111101008572,0.156032139388149
"g790.t1.exon1",3.97709702667446,5.66945796297439,2.3118097360115,2.45238951746771,0.0141910951146032,0.156032139388149
"g579.t2.exon3",4.2097023943612,4.7467329337672,1.9386301649628,2.44849843954547,0.0143453051374046,0.15695451503278
"g2410.t1.exon4",3.9573038755494,5.65255809231124,2.31325663166018,2.44354993516414,0.0145435567974144,0.158347408643068
"g1387.t1.exon6",5.17919258961794,5.05798308714994,2.07530606378809,2.43722271881071,0.0148005603388666,0.160363352797817
"g1207.t1.exon2",5.17983840176454,5.05537049612094,2.07776286904335,2.43308347234473,0.0149708491534002,0.160648727453795
"g2287.t1.exon2",25.6699552361644,3.13183350857783,1.28673497161043,2.4339382838551,0.0149355414138998,0.160648727453795
"g1766.t1.exon1",3.82508478869473,5.61304885922397,2.31160924566508,2.42819969237881,0.0151739858340554,0.162049456371347
"g766.t1.exon1",6.46430637137289,4.55605115175704,1.87847879318067,2.42539397745484,0.015291781617033,0.162529793186751
"g2103.t1.exon2",3.81546847763192,5.60955076789841,2.32086953044104,2.41700392646906,0.0156488483181605,0.165536632446134
"g118.t1.exon2",8.48154349990342,4.0192820776667,1.67090776192104,2.40544820561833,0.0161526414676763,0.167342427299245
"g1741.t1.exon1",16.5294349118856,6.74932065506603,2.80694559878147,2.40450711192835,0.0161942911088456,0.167342427299245
"g1804.t1.exon6",9.18123010462775,2.98955618900469,1.24323530478697,2.40465837600788,0.0161875903100269,0.167342427299245
"g1836.t1.exon3",143.536629424504,-1.74112872799244,0.724111383952838,-2.40450401219744,0.016194428448314,0.167342427299245
"g2218.t1.exon1",633.798218059829,2.77198682181409,1.15087997912051,2.40858027952873,0.0160147037199308,0.167342427299245
"g781.t1.exon4",3.69230517284063,5.5614286063828,2.31683610634076,2.40044109773764,0.0163753259502255,0.168431924059463
"g1166.t1.exon23",5.12149472324106,5.04208297592625,2.11157555641839,2.3878297703344,0.016948190015784,0.171947091432863
"g235.t1.exon1",5.13175684645047,5.04208856108697,2.11074697643094,2.38876976605345,0.0169048924571769,0.171947091432863
"g943.t1.exon7",3.673072550715,5.55425215387761,2.32292980092641,2.39105467227744,0.0168000509528329,0.171947091432863
"g1048.t1.exon1",3.79623585550629,5.60246585269129,2.34954064584681,2.38449411913539,0.0171026213581405,0.172460428567443
"g2107.t1.exon1",21.6876962166206,-2.73653393155571,1.14816164367161,-2.38340476416262,0.0171533221962242,0.172460428567443
"g1201.t1.exon2",3.67957768075559,5.54888527101898,2.33555119068705,2.37583543154396,0.0175092699832273,0.175249733643782
